CaseOrder,Population_Within_A_Mile,Children_Count,Age,Income,Churn,Outage_Seconds_Per_Week,Email_Sent_To_Customer_Count,Technical_Support_Contacted_Count,Yearly_Equip_Failure_Count,Is_Techie,Has_Port_Modem,Has_Tablet,Has_Phone_Service,Has_Multiple_Lines,Has_Online_Security,Has_Online_Backup,Has_Device_Protection,Has_Tech_Support,Has_Streaming_TV,Has_Streaming_Movies,Has_Paperless_Billing,Tenure,Avg_Monthly_Charge,Avg_Bandwidth_GB_Usage_Per_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Never Married,Marital_Status_Separated,Marital_Status_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Term_Month-to-month,Contract_Term_One year,Contract_Term_Two Year,Internet_Service_Type_DSL,Internet_Service_Type_Fiber Optic,Internet_Service_Type_None,Payment_Method_Type_Bank Transfer(automatic),Payment_Method_Type_Credit Card (automatic),Payment_Method_Type_Electronic Check,Payment_Method_Type_Mailed Check
9465,2275,1,70,52999.25,0,8.181078999999999,11,1,0,0,1,1,1,1,1,0,0,1,1,0,1,69.48387,184.9715,6048.496879,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
9466,1786,0,37,38197.58,0,7.75943,11,0,0,1,1,1,1,1,1,0,0,1,1,0,0,63.55011,164.9715,6006.148703,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9467,476,0,33,15208.9,0,11.433910000000001,12,1,2,0,1,1,1,1,1,0,1,0,1,0,1,55.87308,184.9853,5104.605923,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
9468,10451,0,66,3789.83,0,10.59431,7,0,1,0,0,0,1,0,1,1,1,0,0,1,1,67.41948000000001,164.9785,6294.844782,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
9469,207,1,65,39445.92,0,9.371171,11,2,0,1,0,0,1,1,0,0,1,1,1,1,0,54.74318,265.147,5128.476246,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
9470,6335,4,21,10719.01,0,8.474787,8,1,0,1,1,0,1,0,1,1,0,0,0,0,0,54.20972,104.9923,4824.822478,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
9471,4705,1,39,74220.0,0,11.27164,11,0,1,0,1,0,1,0,0,1,1,0,1,1,1,49.618159999999996,242.6281,4764.450406,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
9472,4406,2,52,16465.53,0,12.740039999999999,7,1,0,0,1,0,1,0,0,0,0,1,1,0,0,64.04466,129.9483,5958.960225,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
9473,496,7,82,76807.33,0,8.086307000000001,10,1,0,0,1,0,1,1,1,1,0,0,0,1,0,51.51251,204.96099999999998,4810.093397,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9474,68,4,72,36886.47,0,13.687370000000001,12,0,1,0,0,0,1,1,0,1,0,1,1,1,0,53.44438,275.1198,5053.249434,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
9475,48969,1,76,55843.59,0,8.279436,15,1,0,0,0,0,1,0,0,0,0,1,1,0,1,56.223780000000005,129.9483,5161.60863,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9476,323,2,55,16545.07,1,13.90412,22,0,0,1,1,1,1,0,0,1,0,0,1,1,0,47.486990000000006,210.1051,4943.554958,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
9477,7456,0,28,78087.75,0,11.44544,11,0,1,0,1,0,1,0,1,1,0,0,0,0,0,71.06048,104.9923,6055.61999,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9478,166,1,34,47077.88,0,10.28962,12,1,1,0,1,0,1,1,1,1,0,1,1,1,1,61.54459,257.6375,6284.948965,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
9479,4177,0,74,20882.6,0,10.78887,12,0,0,0,1,0,1,0,1,0,0,1,1,0,0,60.09935,119.9897,5116.646122,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
9480,4216,0,81,29711.23,0,12.46556,8,1,0,0,1,0,1,0,0,0,0,1,1,0,0,61.29211,149.9483,5163.277727000001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
9481,5639,0,61,44457.68,0,10.880360000000001,14,2,0,0,0,1,1,0,0,1,0,1,0,0,1,66.47483000000001,127.4601,6000.414945,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
9482,714,9,39,36072.22,0,4.452309,14,1,1,0,1,1,1,0,0,1,1,1,1,1,1,66.82160999999999,222.6609,6471.718103,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
9483,2604,0,18,18703.92,0,9.760517,10,0,0,0,1,1,0,1,1,1,0,0,1,1,1,71.99928,232.65200000000002,6745.439598000001,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9484,2175,4,78,13872.89,0,8.20146,15,0,0,0,0,0,1,0,0,0,1,0,1,1,1,67.74157,220.1323,6119.939852,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
9485,587,3,51,75454.23,0,6.579744,11,5,1,0,0,0,1,0,0,1,1,0,0,1,0,64.95028,182.4608,5745.359728,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
9486,21825,2,22,57901.36,0,14.69873,11,0,0,0,0,0,1,1,0,1,0,1,1,0,1,68.30856,184.9496,6572.634947,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
9487,635,0,72,82584.2,0,9.282642999999998,12,0,0,0,0,0,1,1,0,0,0,0,1,0,0,68.88449,169.9447,5882.516568,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9488,548,1,83,58733.26,0,10.14357,13,1,2,1,0,1,0,1,0,1,0,0,0,1,1,68.96928,182.4433,6390.767295000001,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
9489,548,2,70,17906.48,0,7.2837570000000005,5,1,0,0,1,1,1,0,1,1,0,1,1,1,1,58.862919999999995,212.6557,5445.4727920000005,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
9490,537,1,80,28492.27,0,8.101706,18,1,0,0,0,0,1,0,0,1,0,0,0,0,1,58.5608,114.9509,5233.838264999999,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
9491,2951,3,69,15885.02,1,7.054788,6,2,0,0,1,0,0,1,1,0,1,0,1,1,1,57.922830000000005,235.1555,5921.839604,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
9492,232,3,34,34642.75,1,10.81203,13,0,0,0,1,1,1,0,1,1,0,0,1,1,0,42.74753,212.6228,4730.053870000001,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
9493,23,1,38,25125.45,1,10.522,12,1,0,0,0,0,1,1,1,0,0,1,1,1,0,54.87013,235.1417,5583.899513,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
9494,57226,0,72,42723.32,0,14.7506,12,1,0,0,1,0,1,0,0,1,1,0,0,0,1,55.74944,147.4738,4752.863118,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
9495,11335,8,45,13399.38,0,8.986844999999999,10,0,0,0,1,0,1,0,1,0,0,0,0,1,0,71.83314,117.4835,6378.988565,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
9496,46,3,83,45244.55,0,10.30218,15,1,1,1,0,0,1,1,0,1,0,0,1,0,0,66.75045,192.4404,5857.937007,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
9497,671,0,88,20845.55,0,8.162504,13,3,0,0,1,0,1,1,0,1,0,0,0,0,1,43.01015,167.4564,3643.379954,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9498,80,0,30,74742.53,0,10.0151,7,1,0,0,1,0,1,1,1,1,0,0,1,0,1,55.81802,194.9581,5071.720337,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9499,34639,4,36,5951.1,0,5.72361,9,3,0,0,1,1,1,1,1,1,0,1,0,1,0,59.543730000000004,217.4702,5444.8257060000005,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
9500,15644,0,67,46323.88,0,14.20174,9,0,1,0,1,0,1,1,0,0,0,0,1,0,0,51.43424,169.9447,4422.020076,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
9501,33435,0,37,72185.15,0,5.15128,11,1,0,0,1,0,0,0,0,1,0,1,1,0,1,70.41272,172.4441,6101.79747,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
9502,2027,0,67,37460.94,0,6.05702,14,0,1,0,1,1,1,1,0,1,1,0,1,0,0,65.44538,204.9634,5749.199161,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
9503,838,2,32,10570.54,1,9.554385,12,1,0,0,0,0,1,0,0,1,1,1,1,1,1,68.9536,255.1372,6406.812827000001,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9504,1220,0,40,50455.61,0,9.329676,14,0,0,0,0,1,1,0,1,1,0,0,1,0,1,62.07809,142.4526,5893.413959,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
9505,42011,3,84,22688.87,0,7.670802,16,0,0,0,1,0,1,0,1,0,0,1,0,1,0,65.19899000000001,129.9926,5640.220209,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
9506,207,2,66,97499.39,0,10.90873,12,1,0,0,0,1,1,1,0,0,1,0,0,0,1,53.37805,125.0073,4535.472251,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
9507,20929,0,79,56271.7,0,4.1932599999999995,10,2,1,0,0,0,1,0,1,0,0,0,1,0,1,64.94288,139.9568,5539.851767,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
9508,46513,1,85,58485.86,0,9.208571000000001,13,0,0,0,0,0,1,1,0,1,1,0,1,0,1,48.31275,204.9634,4364.2115890000005,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
9509,171,4,36,31975.58,0,13.92475,7,1,1,0,1,0,1,0,0,0,1,1,1,1,1,55.870369999999994,212.6415,5702.76012,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
9510,41665,1,44,20943.07,0,10.81583,11,0,0,0,0,0,1,0,1,1,1,1,0,0,0,53.28955,142.5007,5084.625994,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9511,7354,1,30,52859.9,0,10.78449,17,0,1,0,1,0,1,1,0,0,0,0,1,0,1,63.05783,169.9447,5573.580119,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
9512,46890,2,27,9373.48,0,11.281989999999999,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,62.28135,127.4738,5910.676012,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
9513,13475,3,68,41508.2,0,7.763803,14,1,0,0,1,0,1,0,0,1,0,0,0,1,1,68.20701,169.9378,5953.612372,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9514,215,2,62,27419.68,0,11.95052,11,1,1,1,0,0,1,0,0,0,0,1,1,1,1,48.241479999999996,187.6422,4479.265023,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
9515,651,0,38,13133.52,0,8.489094999999999,10,0,1,1,0,0,1,0,0,0,0,0,1,0,0,58.66601,104.9629,5084.758938,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
9516,3373,2,31,11730.68,0,7.049572,11,2,2,0,0,1,0,0,0,1,1,1,1,0,1,64.19478000000001,184.967,5758.699624,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9517,14985,1,38,30926.53,0,9.154382,8,0,1,0,0,0,1,1,1,1,0,0,0,0,0,47.79913,169.9741,4305.698234,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
9518,1215,0,54,26701.99,0,8.275925,9,0,0,0,1,0,1,0,0,1,0,0,1,1,1,54.89306,230.1051,5031.554236999999,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9519,499,4,84,45301.1,0,8.898125,13,1,1,1,1,0,1,1,0,1,1,0,0,1,0,67.10378,182.49,5998.639236999999,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9520,140,2,67,64695.35,0,11.790610000000001,13,1,2,0,0,1,1,0,0,0,1,1,1,0,0,63.72204,162.4713,5507.943409,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
9521,5706,1,52,18846.68,0,11.51417,10,1,0,0,0,0,1,1,1,0,0,0,0,0,0,66.89695999999999,147.4783,5730.642149,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
9522,2275,4,74,29495.88,0,6.426418,16,1,0,0,0,0,1,0,0,1,1,1,0,0,1,71.23043,159.983,6059.960875,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
9523,5283,0,71,20168.84,0,11.6179,9,2,0,0,1,1,1,1,0,1,0,1,1,1,1,60.33663000000001,275.1198,5498.125633,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9524,6519,9,76,13088.68,0,7.586747,14,2,1,0,1,0,1,0,1,0,0,1,1,1,0,59.98562,202.6362,6099.843568,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
9525,18322,5,55,24408.14,0,11.717310000000001,13,1,1,0,0,1,1,0,0,1,1,0,1,1,1,67.67761,242.6281,6361.936513000001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9526,195,0,27,5062.75,0,7.117576,17,2,0,0,1,0,1,0,1,1,1,0,0,0,0,61.507380000000005,149.9915,5447.398068,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9527,4388,2,88,81187.28,0,6.740530000000001,8,0,1,0,1,0,1,0,0,0,1,0,1,0,0,45.65226,149.9621,3954.170646,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9528,8140,3,25,35159.56,0,9.592787,14,0,0,1,0,0,1,1,1,0,1,1,1,0,1,64.68955,197.4945,5949.914693,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
9529,114,5,85,11700.78,0,6.788860000000001,10,1,0,0,1,1,1,1,1,1,1,0,1,1,0,61.83306999999999,277.6513,5931.842515,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
9530,159,3,52,20845.37,0,9.447473,10,0,0,0,0,0,0,0,0,1,0,0,1,0,1,70.36395999999999,127.4586,6136.653635000001,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
9531,901,3,78,60088.68,0,13.26825,17,1,0,0,1,1,1,0,0,0,0,0,1,1,0,66.73461,207.6094,5921.501848,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
9532,6302,1,68,26983.6,0,10.384360000000001,5,1,2,0,1,1,1,1,0,1,1,0,0,1,1,52.38371,214.9663,4670.326557,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9533,271,1,69,35405.96,0,13.380370000000001,12,2,0,0,0,0,1,0,0,0,1,1,1,0,1,69.60264000000001,142.4713,6412.993801,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
9534,843,3,55,11203.52,0,12.915389999999999,13,2,1,0,1,0,1,0,0,0,1,0,1,0,1,63.75865,117.4858,5623.802264,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9535,29154,1,24,10927.09,0,5.073443,12,1,0,0,0,0,1,1,0,1,1,1,0,0,1,58.20259,160.0122,5218.302234000001,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
9536,6213,0,58,58106.82,0,11.56473,16,0,0,0,1,0,1,0,1,1,1,1,0,0,0,67.95509,130.0244,5878.395211999999,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
9537,20872,0,46,7563.51,0,11.22831,10,0,0,0,1,0,1,0,0,0,1,0,1,1,1,67.6308,187.65599999999998,6139.695302,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
9538,134,3,87,27817.23,0,9.702296,13,0,0,0,1,0,1,0,0,0,1,1,0,0,0,58.87396,117.4872,5375.881358,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
9539,1015,1,35,26501.33,0,11.85362,11,0,0,0,1,0,1,0,0,0,1,0,0,1,0,56.29659,159.965,4933.193936,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
9540,9162,1,42,11472.98,0,8.031817,13,1,0,0,0,1,1,0,1,0,0,0,1,0,1,66.68553,139.9568,5748.620529,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
9541,1145,0,27,21569.07,0,9.605943,10,2,1,0,1,1,1,1,1,0,1,0,1,0,1,60.64369,164.9853,5881.611846,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
9542,15787,1,71,20117.04,0,5.811730000000001,14,1,0,0,0,0,1,0,0,0,0,1,0,0,1,52.78581,104.9643,4782.774479,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
9543,4777,3,56,37849.41,0,7.831325,8,3,0,0,0,0,1,0,0,1,0,0,1,0,1,61.78618,127.4586,5420.694461,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
9544,15400,4,80,102633.9,0,10.66271,9,1,1,1,0,0,1,0,1,0,1,0,0,0,1,56.8243,127.4958,4836.771242,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9545,227,1,63,33126.69,1,12.27148,9,0,1,0,0,0,1,0,1,1,1,1,1,1,1,59.971340000000005,237.6549,6074.154988,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
9546,11866,3,80,5307.89,0,12.38166,12,3,2,0,1,0,1,1,0,1,0,1,1,0,1,51.19742,184.9496,5011.2086850000005,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
9547,824,7,25,84285.17,0,8.937648,7,4,0,0,0,0,1,0,1,1,0,0,0,0,1,56.31703,117.4686,5490.224221,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9548,12760,3,23,45647.43,0,8.773330999999999,12,0,0,0,1,0,0,1,0,0,1,1,0,0,1,37.50261,137.5165,3406.9342009999996,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
9549,5622,2,39,48000.03,0,9.111044999999999,12,0,0,0,1,0,1,0,0,1,0,1,1,0,0,47.9937,172.4441,4366.897142,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
9550,2844,2,78,9901.54,1,10.1399,12,0,1,1,1,0,1,1,1,0,0,0,1,0,1,69.19621,172.4624,5978.105413,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
9551,35151,3,53,17580.02,0,8.689682000000001,12,3,0,0,0,1,1,0,0,0,0,0,0,0,0,64.67477,92.45514,5790.905465,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9552,1533,6,66,7266.18,0,12.87836,19,1,1,0,1,0,1,0,1,0,1,1,1,0,0,66.42151,164.9889,5977.806518,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9553,16972,0,27,85299.46,0,12.27234,9,0,0,0,0,0,1,0,1,1,0,0,1,0,1,66.4489,162.4526,5880.677411,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
9554,106,1,39,20396.58,0,5.461551999999999,9,1,0,0,0,0,1,0,0,1,0,0,1,0,0,68.03445,159.9349,5926.831311999999,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9555,42059,0,22,95374.34,0,6.755864999999999,7,0,1,0,0,1,1,1,1,0,1,0,1,1,1,66.4055,235.1555,6631.578565,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9556,10898,2,36,13561.91,0,6.691445,13,2,0,0,1,0,1,0,0,0,0,0,0,1,1,53.60799,147.4421,4655.255882,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
9557,3628,3,51,29258.96,0,8.898731,14,2,0,0,1,1,1,0,0,0,1,0,0,1,1,67.26145,159.965,5923.027721,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
9558,18074,0,34,99071.31,0,4.7255139999999995,9,0,1,0,1,0,1,0,0,0,0,1,0,0,0,60.46744,104.9643,5420.429624,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9559,1376,4,59,59794.64,0,4.836911,14,3,0,0,1,1,1,0,1,0,1,1,1,0,1,60.7205,144.9889,5838.500288,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
9560,2137,0,56,40426.46,0,8.178866000000001,12,1,1,0,0,0,0,1,0,1,0,0,1,0,0,56.109359999999995,172.4404,5395.692972999999,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
9561,1496,1,34,11872.63,0,8.819942999999999,14,1,2,0,1,0,1,1,0,1,1,1,1,0,1,65.52213,197.4725,6312.284353,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9562,851,2,43,47875.88,1,13.32245,18,3,0,1,0,0,1,0,1,1,0,1,1,1,1,55.88547,225.132,5703.524705,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9563,6408,1,61,32418.66,0,4.788896,11,0,1,1,0,0,1,1,1,1,0,0,1,1,0,66.80152,265.1283,6209.349746,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
9564,1284,1,53,6148.24,0,11.49056,8,0,1,0,1,0,1,1,1,0,0,0,0,0,0,53.94013,147.4783,4579.594851,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
9565,29414,3,23,30689.2,0,8.26303,15,2,1,1,0,0,0,0,0,0,0,0,1,0,1,59.8408,117.4392,5736.046673,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
9566,1765,3,42,11319.45,0,7.60487,17,1,0,0,1,1,1,0,0,1,1,1,1,0,1,61.00345,184.967,5491.9286,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
9567,760,0,70,18840.87,0,7.544732000000001,13,1,0,1,0,0,1,0,0,0,1,1,0,1,0,63.9229,172.4742,5416.863521,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9568,2834,0,37,40907.98,0,14.879170000000002,13,2,0,0,1,0,1,1,0,0,1,1,0,0,1,49.24329,169.9928,4316.7995280000005,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
9569,701,2,63,15201.62,0,7.903036999999999,15,2,1,0,0,0,1,0,0,1,0,1,0,0,0,51.62267,147.4601,4424.978903,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9570,23116,1,69,55779.85,0,9.273413,8,0,0,0,0,0,1,0,0,1,0,0,0,1,1,46.90599,149.9378,4474.612868,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9571,5424,7,62,42608.15,0,15.91261,12,1,1,0,0,0,1,0,1,1,0,0,0,0,1,71.24412,117.4686,6592.008568,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
9572,1723,4,55,44717.94,0,8.318141,11,1,0,0,0,0,1,1,0,1,0,1,0,0,1,54.67286,159.9656,5165.862705,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9573,650,6,85,51302.57,0,9.854252,10,0,0,0,0,1,1,1,0,1,1,1,0,0,1,65.14504000000001,172.4885,6072.286168,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
9574,13487,1,61,21804.87,0,13.818010000000001,5,2,0,0,0,1,1,0,1,1,0,1,1,0,1,61.327119999999994,142.4855,5431.697734,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9575,292,0,57,79842.59,0,13.85387,14,3,0,0,1,1,1,1,0,0,1,1,1,0,0,40.51042,174.9768,4109.749539,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
9576,227,5,75,32800.57,0,12.943430000000001,8,0,1,1,1,0,1,1,0,1,0,0,1,0,1,67.29135,172.4404,6356.496066,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
9577,41743,1,64,18435.93,0,13.10254,13,0,0,0,1,0,1,0,1,1,0,1,0,0,1,61.50205,149.9778,5275.613898,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9578,3155,1,46,38631.12,0,11.1218,7,2,0,0,0,1,1,0,0,1,0,0,0,1,1,53.98876,169.9378,4716.874438,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
9579,47346,2,51,48667.37,0,9.25525,16,0,0,0,0,1,1,1,0,1,0,1,0,0,1,62.673680000000004,159.9656,5772.977508,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9580,4667,0,33,49464.15,0,6.32828,11,1,0,0,0,1,1,1,0,0,1,0,0,1,1,64.59012,172.4705,6073.965344,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
9581,237,0,44,25727.59,0,13.837860000000001,11,1,0,0,0,1,1,0,0,0,1,1,1,0,1,66.59987,162.4713,5757.5864200000005,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9582,14945,1,60,15148.5,0,8.296729,11,2,1,0,0,1,1,0,0,0,1,0,0,1,0,64.69309,159.965,5621.504803,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
9583,9179,3,19,18378.44,0,11.20322,8,1,0,0,1,0,1,0,0,0,0,0,1,0,0,39.23379,137.4392,3600.1193719999997,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
9584,702,1,81,28781.12,0,9.878807,13,0,3,0,0,0,1,1,0,1,0,0,0,0,1,62.356840000000005,147.4564,5695.835152000001,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
