CaseOrder,Age,Email_Sent_To_Customer_Count,Is_Techie,Has_Multiple_Lines,Has_Online_Backup,Has_Device_Protection,Has_Streaming_TV,Avg_Bandwidth_GB_Usage_Per_Year,Churn
8325,35,6,0,1,1,0,0,5593.020458,0
8326,72,7,1,1,0,0,0,6037.450539,0
8327,79,10,0,1,1,0,1,4378.519675,1
8328,73,15,0,1,1,1,1,5042.032681000001,0
8329,54,14,1,0,0,0,1,5085.534857,0
8330,82,11,0,0,0,1,0,4445.615287,0
8331,43,15,0,1,0,0,1,5122.454947,0
8332,71,11,0,0,0,0,0,5804.942334,0
8333,74,13,1,0,0,1,0,4596.408358,0
8334,78,12,1,0,1,0,1,3784.9653710000002,1
8335,27,13,1,1,0,0,1,6050.815837,0
8336,78,10,0,1,0,0,1,4430.367889,0
8337,18,9,0,0,1,1,1,6227.256543,0
8338,18,14,1,1,0,0,0,6108.607607,0
8339,52,12,0,1,0,1,0,5739.899898,0
8340,35,12,0,0,1,0,0,5807.53439,0
8341,38,9,0,1,0,0,1,6273.353878,0
8342,37,16,0,1,0,0,0,3610.264679,0
8343,89,4,0,0,1,0,0,6033.5813450000005,0
8344,51,8,0,0,0,0,1,5765.178653,0
8345,84,11,0,1,1,0,0,5107.688262,0
8346,49,11,0,0,1,0,0,5832.660558,0
8347,85,12,0,1,1,1,1,6225.546359,0
8348,37,10,0,0,1,0,0,3905.467558,0
8349,60,13,0,1,0,1,0,3878.814514,0
8350,73,12,0,0,0,0,0,5446.877589,0
8351,43,14,0,0,0,0,0,3788.1396700000005,0
8352,24,14,0,0,0,0,1,6233.347563,0
8353,29,13,0,1,0,0,1,4636.42318,0
8354,25,17,0,1,1,0,0,4896.176201,0
8355,57,12,0,1,0,0,1,6766.152872,0
8356,79,8,1,1,0,1,0,4505.604532,0
8357,62,10,0,1,0,0,1,5277.732479,0
8358,32,10,1,1,1,1,1,4557.472307,1
8359,24,10,1,0,1,0,1,5311.713263000001,0
8360,57,6,0,1,1,1,0,5229.143504,0
8361,75,11,0,1,0,1,1,4946.54616,0
8362,23,19,1,0,1,0,1,4945.724284000001,0
8363,71,13,0,1,1,0,0,4032.926983,0
8364,68,11,0,1,0,0,0,6076.692844,0
8365,20,8,0,0,0,0,1,5644.627475,0
8366,47,1,0,1,1,0,0,6000.121571,0
8367,54,11,0,1,1,0,0,3871.3679909999996,0
8368,35,12,1,1,1,1,0,4951.560917,0
8369,56,11,1,0,1,1,0,5014.025544,0
8370,79,17,1,0,0,0,0,4263.127961,0
8371,78,16,0,1,0,1,1,5943.037284,0
8372,65,8,0,0,1,0,1,5754.451842,0
8373,47,11,0,0,1,0,0,4923.409973,0
8374,61,11,0,0,1,1,1,3893.3098,0
8375,30,13,0,0,1,0,0,5781.095679999999,0
8376,46,13,0,1,0,0,0,6106.543065,0
8377,40,14,0,0,0,1,1,4443.924934000001,1
8378,57,13,0,1,0,0,1,4886.9373829999995,1
8379,41,18,0,1,0,1,0,3938.0944950000003,0
8380,34,10,0,1,0,1,0,5092.941424000001,0
8381,83,13,0,0,1,0,0,6193.095055,0
8382,67,11,0,0,0,1,0,6024.530188000001,0
8383,53,7,0,0,1,0,0,5994.956113,0
8384,72,12,0,1,0,0,0,5929.34648,0
8385,43,11,1,1,1,0,1,4429.501145,0
8386,74,10,0,0,0,0,1,4873.126502,0
8387,78,15,0,0,0,0,1,5407.054485000001,0
8388,24,10,0,0,0,0,0,5156.063895,0
8389,75,13,0,0,0,1,0,5706.02232,0
8390,35,14,0,0,0,0,0,4726.723807,0
8391,80,11,0,0,1,1,1,6375.589567,1
8392,74,9,0,0,1,0,0,6426.704792,0
8393,33,13,0,0,1,0,0,4149.794964,0
8394,67,17,0,0,0,0,0,5999.083618,0
8395,39,9,1,0,1,1,0,3747.7824200000005,0
8396,32,14,0,1,1,0,1,5777.144351,0
8397,43,9,0,0,1,1,1,6692.362545,0
8398,25,19,0,0,1,0,1,6023.971515,0
8399,89,11,0,1,1,0,0,5540.302436,0
8400,65,14,0,1,0,0,1,5773.964084,0
8401,76,8,1,1,1,0,0,5205.709911,0
8402,58,10,0,1,0,0,0,6111.281156,0
8403,72,12,0,0,0,1,0,3798.956979,0
8404,28,17,0,1,1,0,1,6296.620487,0
8405,52,10,1,0,0,0,0,4235.170641,0
8406,89,13,0,1,0,1,1,4431.684055,0
8407,57,14,0,0,0,1,1,3668.3328060000003,0
8408,38,12,0,0,1,1,0,5015.195312,0
8409,30,14,0,1,0,0,0,5732.340761,0
8410,22,17,0,1,0,0,0,4043.335333,0
8411,27,14,1,0,0,1,1,4856.923385,0
8412,36,9,0,0,0,0,1,5510.855205,0
8413,85,12,0,1,0,1,0,5738.897418,0
8414,84,11,0,1,0,0,0,4059.8076659999997,0
8415,31,13,0,1,0,0,1,5123.028136,0
8416,82,16,0,0,0,0,0,5514.499448,0
8417,87,17,0,0,0,1,0,5567.4627740000005,0
8418,75,8,0,1,0,1,0,5277.177679,0
8419,70,8,0,1,0,1,1,6602.8114350000005,0
8420,19,12,0,0,0,0,0,4798.898882,0
8421,77,13,0,1,0,0,1,4972.337033,0
8422,80,12,0,1,1,0,0,5725.421883,0
8423,70,14,0,0,0,0,1,4644.934479,0
8424,33,10,0,0,0,1,0,5666.607489,0
8425,54,14,0,0,0,1,1,6238.373858,0
8426,23,10,0,1,0,1,0,5129.540139,0
8427,58,15,0,0,0,0,0,4409.527019,1
8428,41,10,0,1,0,0,1,6849.08497,0
8429,55,10,1,0,0,1,1,4185.0147369999995,0
8430,59,17,1,0,0,0,1,6273.278412,0
8431,80,9,0,1,1,0,1,5836.607029,0
8432,84,13,1,0,1,1,0,5986.22023,0
8433,60,12,0,0,0,1,1,5902.115401,0
8434,24,7,0,1,0,0,0,5350.10612,0
8435,61,13,0,0,1,0,0,5598.578895000001,0
8436,68,5,0,1,1,1,0,5961.810975,0
8437,49,14,0,1,0,0,1,5697.928731,0
8438,71,8,0,0,1,1,0,5396.238934,0
8439,32,12,1,0,0,1,1,4390.887942,0
8440,58,9,0,0,1,1,1,5912.297497,0
8441,35,10,0,1,0,0,0,5602.325929,0
8442,31,11,0,1,0,0,0,5598.395047999999,0
8443,43,9,0,1,0,1,1,4732.920025,1
8444,19,19,1,1,1,1,0,5045.5849149999995,0
8445,53,16,0,1,1,0,1,5827.6397369999995,0
8446,41,10,0,1,0,0,0,5714.326706,0
8447,50,12,0,0,0,1,0,5739.4203689999995,0
8448,77,15,0,1,1,0,0,5121.506186,0
8449,56,15,0,0,1,1,0,6916.3396060000005,0
8450,55,15,0,1,1,1,1,4168.120303,0
8451,27,11,0,0,1,0,1,6438.459484,0
8452,68,11,1,0,1,1,0,5397.392962,0
8453,61,12,0,0,0,0,1,6205.418228,0
8454,37,9,0,1,1,1,1,6347.9348,0
8455,23,13,0,1,1,1,0,5487.9536530000005,0
8456,33,9,0,1,1,1,1,6579.180799000001,0
8457,88,11,0,0,0,1,0,5884.793295,0
8458,74,15,0,0,1,1,1,5837.201318,1
8459,25,12,0,1,0,0,1,5322.617020000001,0
8460,68,12,1,0,0,1,0,4320.023397999999,0
8461,83,11,0,0,1,1,0,6083.905264999999,0
8462,62,11,0,1,0,0,1,6125.329205,0
8463,20,12,0,0,1,1,1,6617.854017000001,0
8464,23,10,0,1,0,0,1,6048.807482,0
8465,76,11,0,0,0,0,1,5938.5043479999995,0
8466,55,9,0,0,0,1,0,6127.777658,0
8467,58,6,0,1,1,1,1,6310.736148,1
8468,84,12,0,1,1,1,0,3296.618156,0
8469,77,17,0,0,1,0,1,5861.982807,0
8470,56,15,0,1,1,0,0,6171.479592000001,0
8471,22,16,0,0,0,0,0,5434.193829,0
8472,63,14,0,1,0,0,0,4932.430411,0
8473,36,15,1,1,1,1,0,6519.120707,0
8474,61,12,1,1,0,1,1,5026.7531659999995,0
8475,76,16,0,1,1,1,0,5351.472842,0
8476,85,12,0,1,1,1,1,6491.869404,0
8477,33,16,0,1,1,1,0,4727.495411999999,0
8478,49,14,0,0,0,1,1,5849.950819,0
8479,61,6,0,1,1,0,1,5394.817414,0
8480,72,13,0,1,0,0,1,6840.191109,0
8481,53,13,0,1,1,0,1,5218.124457,0
8482,85,14,0,0,1,1,1,6206.567047,0
8483,77,11,0,1,1,0,0,4984.6214469999995,0
8484,53,16,0,0,0,1,1,3715.869075,0
8485,71,7,1,0,1,0,0,5398.88963,0
8486,88,6,1,1,1,1,0,5803.869496,0
8487,42,13,0,0,0,0,1,4478.070702,0
8488,44,13,0,0,0,0,1,4732.155898,0
8489,25,17,0,0,0,1,0,5351.735479999999,0
8490,53,12,0,0,0,0,0,5648.297688000001,0
8491,43,12,0,0,0,1,1,5299.289196,0
8492,51,6,0,1,0,0,0,5450.903985,0
8493,28,13,0,1,0,1,0,6458.177025,0
8494,53,9,0,0,0,1,1,5779.47654,0
8495,84,17,0,1,1,0,1,4471.648469,0
8496,75,10,1,1,1,0,0,6087.218845,0
8497,89,13,1,1,1,0,0,6163.633177000001,0
8498,37,10,0,0,1,1,0,4608.506607,0
8499,61,10,1,0,0,1,1,4472.040669,1
8500,35,7,0,0,1,0,0,4810.280705,0
8501,34,15,0,1,0,0,1,4347.709252000001,0
8502,88,15,0,1,0,0,1,4738.397058,0
8503,82,13,0,1,0,1,0,5048.660319,0
8504,64,8,0,1,1,0,1,5234.715520000001,1
8505,52,15,0,0,0,1,0,4462.198964,0
8506,69,10,0,0,1,0,1,5002.761216,1
8507,20,8,1,1,0,0,0,5877.566424000001,0
8508,86,15,1,1,1,1,1,6366.330959000001,0
8509,68,9,0,1,1,0,0,5426.206923,0
8510,67,11,0,0,1,0,1,6230.665916,0
8511,22,10,0,0,0,1,1,5016.831193,0
8512,76,12,0,0,0,0,0,5774.340454,0
8513,37,5,1,1,0,0,1,6261.418751,0
8514,35,13,0,0,0,1,1,3926.0099649999997,0
8515,46,11,1,1,0,1,0,4439.411899000001,0
8516,85,17,1,1,1,1,1,6020.902258,0
8517,20,17,0,0,0,0,0,6265.6894649999995,0
8518,23,12,0,0,1,0,1,6181.750229,0
8519,78,11,0,1,0,0,0,5767.046848,0
8520,37,10,0,0,1,0,1,5770.590829,0
8521,50,14,0,1,1,1,1,5086.304493,0
8522,54,14,0,1,0,1,0,6175.765224,1
8523,50,12,0,0,1,0,0,6293.093113,0
8524,37,15,1,0,0,0,1,4779.956484,1
8525,49,18,0,1,1,0,1,5277.646823,1
8526,37,17,0,0,1,1,0,5694.262968,0
8527,20,13,0,0,1,0,0,6101.712749,0
8528,24,11,0,1,0,1,1,5815.707647,0
8529,75,14,0,0,1,1,0,4835.295615,0
8530,68,14,0,0,1,1,0,5765.9250759999995,0
8531,74,12,0,0,1,0,1,5738.328374000001,0
8532,47,11,0,0,1,0,0,5794.589213,0
8533,29,12,0,1,0,0,1,6066.547252,0
8534,62,10,1,0,0,0,1,5104.889837,0
8535,52,9,0,1,0,0,0,5820.087969,0
8536,89,12,0,1,1,1,0,6277.222751,0
8537,80,7,0,0,1,0,1,6420.370535,0
8538,75,8,0,1,0,0,1,5092.536093,0
8539,67,12,0,0,0,1,1,6217.645459,0
8540,25,13,1,0,0,0,1,5659.896824,0
8541,54,11,0,1,0,0,0,6376.192688,0
8542,45,9,0,1,0,0,1,6034.6198810000005,0
8543,63,14,0,1,1,1,1,4563.265438,1
8544,65,9,0,1,0,1,0,6360.392801,0
8545,80,13,0,0,1,1,0,5545.726878,0
8546,33,13,0,1,0,1,0,5447.179024,0
8547,77,9,1,0,0,0,0,6100.344382,0
8548,79,10,1,1,0,0,1,6069.414411,0
8549,53,10,0,1,0,1,1,6387.1554719999995,0
8550,44,13,1,1,1,1,1,6084.157682999999,0
8551,77,5,0,0,0,0,0,4224.557626,0
8552,43,8,1,1,1,0,0,6530.78052,0
8553,82,11,0,1,0,0,0,4212.149496,0
8554,41,11,0,1,0,1,1,6467.9329689999995,1
8555,64,15,0,0,0,0,0,5649.203404999999,0
8556,33,10,0,1,0,1,1,6200.0727369999995,0
8557,19,13,0,0,1,0,0,5964.070556000001,0
8558,75,12,1,0,1,0,0,5406.926303,0
8559,78,13,0,1,1,1,0,4342.047465,0
8560,63,16,0,0,1,0,1,5771.07207,0
8561,87,15,1,0,1,1,0,5934.141788,0
8562,72,13,0,1,0,1,0,5141.883254,0
8563,70,11,0,0,1,1,0,5334.884836,0
8564,61,11,1,1,0,0,1,4787.7099450000005,1
8565,56,19,0,0,1,0,1,5663.049118,0
8566,67,10,1,1,0,1,1,5591.052659,0
8567,89,11,0,0,0,1,1,5161.466055,0
8568,81,18,1,0,0,0,0,4504.376908,0
8569,84,9,0,0,0,1,1,4458.846728,1
8570,77,15,0,1,1,1,0,5814.585969,0
8571,20,8,0,0,0,1,0,3810.881389,0
8572,28,15,0,0,0,0,0,3095.105954,0
8573,28,11,0,1,0,0,0,5823.6249,0
8574,39,13,0,0,0,0,0,4170.0864950000005,0
8575,64,11,0,1,1,0,0,5227.515273,0
8576,25,11,0,1,1,0,0,6309.319990999999,0
8577,48,10,0,0,0,1,0,3741.804448,0
8578,80,15,0,0,0,0,1,5964.374183,0
8579,33,16,0,1,1,0,0,5880.876863,0
8580,66,9,0,1,0,0,1,5101.031717,0
8581,25,14,0,0,0,0,0,5712.520809000001,0
8582,70,12,0,0,1,0,0,5244.15561,0
8583,33,13,0,0,1,1,0,5889.0777689999995,0
8584,31,11,0,0,1,0,0,5581.345203,0
8585,66,10,0,1,0,0,1,4833.292191,0
8586,49,9,0,1,0,0,0,4798.9108590000005,0
8587,79,12,0,1,1,0,1,5878.968323,0
8588,77,15,1,0,0,0,1,6230.5431770000005,0
8589,23,7,0,1,0,1,1,6555.679518,0
8590,63,17,0,0,1,1,0,4354.210928,0
8591,86,12,0,0,1,0,0,4114.665387,0
8592,89,12,0,1,1,0,0,5873.629847,0
8593,58,11,0,1,1,1,1,6771.922364,0
8594,40,16,0,1,1,1,1,5429.870356,0
8595,62,18,0,1,0,1,1,6130.335448,0
8596,38,12,0,0,0,1,1,5975.2298009999995,0
8597,88,8,0,1,0,0,1,5305.10923,0
8598,87,10,0,1,0,0,0,5319.79287,0
8599,53,8,0,1,1,0,0,5019.79687,0
8600,78,16,0,1,1,0,0,5614.068087,0
8601,45,10,0,0,1,1,0,6683.352536,0
8602,58,14,1,0,1,1,0,5155.773559,0
8603,83,12,1,0,0,0,0,4014.850907,0
8604,38,10,0,1,1,0,1,6445.40917,0
8605,40,11,0,0,0,1,0,5885.871902000001,0
8606,49,6,0,0,0,0,0,5900.606745,0
8607,44,11,0,0,0,0,0,4393.5794240000005,0
8608,84,14,0,1,0,1,0,6066.799120000001,0
8609,88,14,0,1,1,0,0,5654.807301,0
8610,61,12,1,0,0,1,0,5977.627047,0
8611,59,5,0,1,0,0,1,5413.975477,1
8612,66,14,1,0,0,0,1,5990.24437,0
8613,18,15,0,0,1,0,0,5842.329497,0
8614,82,10,0,0,1,0,1,4539.697433,0
8615,85,9,0,1,0,0,1,4048.983361,0
8616,18,13,1,1,0,0,1,5748.819173,0
8617,82,10,0,0,1,0,0,5720.467652,0
8618,21,11,0,1,1,1,0,5648.315329999999,0
8619,41,20,0,0,1,1,0,4447.513551,0
8620,81,9,0,0,1,0,0,5932.432985,0
8621,25,17,0,1,0,0,0,5973.523544,0
8622,33,16,0,1,0,0,0,5671.161211,0
8623,48,9,0,0,1,0,0,5643.207448,0
8624,39,8,0,0,0,1,0,5422.029613000001,0
8625,78,10,0,1,0,1,1,5546.415428,1
8626,28,10,0,0,1,0,1,5298.247055,0
8627,35,12,0,1,1,0,0,5386.6759090000005,0
8628,57,14,0,1,1,1,0,6182.792584000001,0
8629,63,13,0,1,1,0,0,5260.956377,0
8630,47,14,0,0,0,0,0,5593.200037,0
8631,62,3,0,0,1,1,0,6135.9085,0
8632,57,15,1,0,1,1,0,5569.125917,0
8633,40,10,0,1,1,0,0,4286.838179,0
8634,69,8,0,1,1,1,1,5777.625223,0
8635,44,8,0,0,0,0,1,6127.202373,0
8636,31,13,0,0,1,0,0,5312.34805,0
8637,22,12,0,1,0,1,0,5200.58921,0
8638,71,10,0,1,1,0,0,6129.316509,0
8639,80,12,0,1,0,0,0,4088.428701,0
8640,22,6,0,0,1,1,1,5608.519136,0
8641,42,11,1,0,1,1,0,6835.30081,0
8642,76,16,0,0,0,1,1,4159.078651,0
8643,42,13,0,0,0,1,1,5417.413606,0
8644,38,13,0,1,1,1,1,4953.439647,0
8645,62,12,0,1,0,0,1,4054.139668,1
8646,41,11,0,0,1,0,0,5340.455949,0
8647,77,13,1,0,1,0,1,4023.11996,0
8648,61,8,0,1,1,1,0,4276.019791,0
8649,87,13,0,1,1,1,0,6207.390421,0
8650,54,9,0,0,1,1,1,5291.533225,0
8651,31,12,0,1,0,1,1,5385.294842,0
8652,20,7,1,0,0,1,1,6547.5367909999995,0
8653,69,11,0,0,1,1,0,6337.761157,0
8654,67,9,0,1,1,0,1,6026.66605,0
8655,26,8,0,1,1,0,1,4967.376182,1
8656,76,16,0,0,0,0,0,4324.605332,0
8657,40,9,0,1,1,0,1,6092.611808,0
8658,86,14,0,0,1,1,0,6678.820787,0
8659,45,12,0,0,0,1,1,6686.415286,0
8660,37,9,0,1,0,0,1,5652.464417,0
8661,77,7,0,1,1,1,0,4844.197414,0
8662,68,14,0,0,1,1,0,4271.125650999999,0
8663,26,15,0,0,0,1,1,4129.318617,0
8664,75,13,0,1,1,0,1,5630.09035,0
8665,64,12,0,0,0,0,1,6806.914428,0
8666,87,11,1,1,0,1,0,4491.178233,0
8667,67,10,0,0,1,1,0,6018.467281,0
8668,24,13,0,0,1,0,0,6130.458297,0
8669,59,8,0,1,0,0,1,6260.19195,0
8670,20,14,0,1,0,1,1,6916.234923,0
8671,80,11,0,0,1,1,1,4715.545669,0
8672,67,4,0,0,0,1,0,6258.956902,0
8673,54,16,0,0,0,1,1,6509.69336,0
8674,40,17,0,1,0,1,0,3850.5835810000003,0
8675,77,8,0,0,1,0,1,5130.234856,0
8676,80,11,0,0,1,0,0,5181.079994,0
8677,30,14,0,1,1,1,1,4563.3631,0
8678,35,12,1,0,1,1,1,4620.120318,0
8679,80,17,0,1,0,0,1,4300.053916,0
8680,88,12,0,0,1,0,1,5495.763652000001,0
8681,64,13,0,1,1,1,1,6699.368513,0
8682,64,12,0,1,1,0,0,5233.297186,0
8683,33,11,0,0,0,1,0,4744.535154,0
8684,32,13,0,0,0,0,0,5753.259075,0
8685,81,10,0,1,0,0,1,6821.289567,0
8686,49,10,0,1,1,1,1,6139.348089,0
8687,73,9,0,1,1,1,1,5338.3764009999995,0
8688,44,7,1,0,1,0,1,4553.52168,0
8689,79,14,0,0,1,1,0,5766.226735,0
8690,42,13,0,1,0,1,1,5918.076763,1
8691,30,15,0,0,1,0,0,6256.189224000001,0
8692,24,17,0,1,1,1,0,6531.657744,0
8693,57,14,0,0,1,1,0,4745.40142,0
8694,22,11,0,1,0,1,1,6166.262519,0
8695,43,15,0,0,0,1,1,5722.756561,0
8696,58,13,0,1,1,0,0,4401.494135,0
8697,68,14,0,0,0,0,0,5662.202015,0
8698,74,16,0,0,0,0,0,4626.563440999999,0
8699,87,13,1,0,0,1,0,6244.295389,0
8700,57,12,0,0,1,0,0,3281.794165,0
8701,34,18,0,1,0,0,1,6342.815783,0
8702,35,14,0,1,0,1,0,6083.031895,0
8703,48,18,0,0,0,0,0,4524.487668,0
8704,53,12,0,0,0,0,0,5797.5770840000005,0
8705,42,9,0,0,1,1,1,5980.394774,0
8706,18,11,0,1,0,1,0,4791.676231,0
8707,45,13,1,1,1,1,0,5127.332044,0
8708,24,11,0,1,0,1,1,5759.875218,0
8709,68,15,0,1,0,0,0,6568.314412,0
8710,79,12,1,0,0,1,1,5866.269219,0
8711,20,3,0,0,0,0,1,4321.775833,0
8712,21,12,1,1,0,0,1,4917.7042710000005,0
8713,76,11,0,0,1,0,1,6410.875978,0
8714,81,14,0,1,0,0,0,5104.379413000001,0
8715,62,12,0,0,1,1,1,6944.850526,0
8716,47,16,0,1,0,0,1,6553.155711,0
8717,60,17,0,1,1,1,0,3990.6359909999996,0
8718,25,15,0,1,1,1,1,4791.332346,0
8719,78,12,0,1,0,0,1,5748.631133,0
8720,35,12,0,0,0,0,1,4471.005057,0
8721,58,11,0,1,0,0,0,5510.7713539999995,0
8722,25,13,1,0,0,0,1,5917.079917,0
8723,29,15,0,0,0,1,0,5143.298984,0
8724,66,9,1,1,0,0,0,5792.097707,0
8725,53,8,0,0,1,0,1,5499.615826,0
8726,33,10,0,1,0,1,0,4893.437646,0
8727,34,15,0,1,0,1,1,6608.7169890000005,0
8728,28,11,0,1,0,1,0,5930.301450999999,0
8729,25,10,0,0,1,1,0,5600.149879,0
8730,55,13,0,1,1,1,0,6273.577349,0
8731,88,11,0,1,1,0,1,6469.578976,0
8732,79,7,0,0,1,0,1,6877.221038,0
8733,24,11,0,0,0,1,1,5939.670075999999,0
8734,18,12,0,0,1,0,1,5474.791064999999,0
8735,34,15,0,0,1,0,0,5403.227013000001,0
8736,31,7,0,0,1,0,0,6103.615106,0
8737,72,15,1,0,1,0,1,6028.793302,0
8738,56,10,0,0,1,1,0,5401.717861,0
8739,87,11,0,1,0,1,1,5932.680002,0
8740,70,12,0,1,1,1,1,6315.89486,0
8741,80,17,0,0,1,0,1,4446.381359,0
8742,62,8,0,0,1,1,1,5898.163738,0
8743,18,9,0,0,0,1,0,5422.994493,0
8744,79,16,0,0,0,0,0,4528.256454,0
8745,42,11,1,0,1,1,1,6104.448181000001,0
8746,41,8,0,0,0,0,0,4662.416793,0
8747,28,10,0,1,1,0,1,5158.5019520000005,0
8748,36,11,0,1,1,0,1,5533.878378,0
8749,31,14,1,1,0,1,1,5688.321792,0
8750,81,17,0,1,1,0,0,5716.118122,0
8751,65,11,0,1,1,0,0,4002.030513,0
8752,64,10,0,0,1,1,1,5772.05845,1
8753,42,15,0,0,0,0,1,4571.667786999999,0
8754,83,10,0,1,1,1,1,6325.364407,1
8755,43,11,1,0,0,0,0,4737.057384000001,0
8756,45,14,0,1,1,1,1,6368.713686,0
8757,35,14,0,1,0,0,1,6037.703682,0
8758,40,12,0,0,0,1,0,5743.678257,0
8759,42,9,1,1,0,1,0,6001.002897,0
8760,65,13,0,0,0,1,1,6317.450344,0
8761,86,12,0,1,1,0,1,3570.28345,1
8762,56,11,0,1,0,0,0,3971.6487869999996,0
8763,48,10,0,1,0,0,1,5577.591754,0
8764,45,12,0,1,1,1,1,3735.933485,0
8765,44,17,0,0,0,1,1,4783.408820000001,0
8766,27,11,0,1,0,1,0,6167.49975,0
8767,49,15,1,1,0,0,0,4103.113939,0
8768,68,8,0,0,0,0,1,6309.777908,0
8769,44,17,0,0,0,1,1,5467.127682,0
8770,78,9,0,1,0,1,1,6195.809015999999,0
8771,39,12,1,1,0,0,0,5667.006418999999,0
8772,60,13,0,1,1,1,1,6959.755373,0
8773,87,12,0,1,0,0,0,3623.079115,0
8774,42,10,1,0,0,0,1,4355.520561,0
8775,33,4,0,0,1,1,1,6089.067075999999,0
8776,63,9,0,0,1,0,0,3838.7254299999995,0
8777,72,12,0,0,0,0,0,6123.146207,0
8778,39,10,0,0,0,1,1,6018.341413,0
8779,81,11,0,0,1,0,0,5869.863059,0
8780,51,12,1,1,0,0,0,5534.707356,0
8781,39,8,0,1,1,1,0,5385.46775,0
8782,55,13,0,1,0,1,0,5760.474222999999,0
8783,49,10,1,0,0,0,0,5278.98567,0
8784,18,10,0,0,1,0,0,3515.6233909999996,0
8785,88,14,0,0,0,0,0,5802.742727000001,0
8786,22,11,0,1,0,0,0,4429.96209,0
8787,51,13,0,0,0,0,1,4493.014399000001,0
8788,34,12,0,1,1,0,1,5360.147757,1
8789,51,12,0,1,0,1,0,5095.801843,0
8790,51,8,0,0,1,0,0,4702.945847999999,0
8791,72,3,0,0,1,1,1,5048.669549,0
8792,79,19,1,0,1,1,0,5964.710238000001,0
8793,80,12,0,1,1,0,1,6078.515237,0
8794,24,14,0,0,0,1,0,5640.896253,0
8795,82,16,0,0,1,0,1,4977.28191,0
8796,46,15,0,1,0,1,0,6101.208542,0
8797,71,10,1,1,0,0,1,6228.700497999999,0
8798,67,9,0,0,1,0,0,5711.519767,0
8799,77,16,0,0,1,0,1,5756.842503,0
8800,49,18,0,0,1,1,0,5783.315378,0
8801,78,10,0,1,1,0,1,6237.31669,0
8802,89,10,0,0,0,0,1,6099.425081,0
8803,26,10,0,0,0,0,0,5765.098354,0
8804,42,11,1,1,0,0,0,4843.560902,0
8805,45,12,0,1,1,0,1,5246.886102,0
8806,51,11,0,1,0,0,0,6093.076557,0
8807,65,9,1,1,1,1,1,7081.306842,1
8808,72,9,0,0,0,0,0,5806.10196,0
8809,43,7,0,1,1,1,1,6309.305361,0
8810,44,7,0,0,1,0,1,4797.2909979999995,0
8811,50,19,0,0,0,1,0,5979.37126,0
8812,86,12,0,1,1,1,1,4042.115496,1
8813,29,13,0,1,1,1,1,5544.621469,0
8814,56,20,0,0,1,0,0,4865.052135,0
8815,29,19,0,0,0,1,1,4666.085107,0
8816,73,13,0,1,1,1,0,6238.598854,0
8817,73,17,1,0,0,1,0,5599.71353,0
8818,65,10,0,1,0,0,0,6463.857008,0
8819,82,8,0,1,1,1,1,4546.718887,1
8820,83,7,1,0,0,0,0,5805.877345,0
8821,49,15,0,0,1,1,1,5841.624759,0
8822,82,9,0,1,1,1,0,4240.153662,0
8823,79,11,1,1,0,1,1,6522.842043,0
8824,77,11,0,1,1,1,1,5700.115786,1
8825,18,11,0,1,1,0,1,6314.533192,0
8826,26,17,0,0,0,0,0,6044.025399,0
8827,22,10,0,0,0,0,0,5264.734622999999,0
8828,66,14,0,1,0,1,0,5456.214913000001,0
8829,63,14,0,0,0,0,1,6036.967859,0
8830,54,17,0,0,0,0,0,4930.445331,0
8831,35,13,0,0,1,1,1,6174.944351,0
8832,80,7,0,0,1,0,0,4577.776917,0
8833,72,17,0,0,1,0,0,5943.959339,0
8834,50,10,1,1,0,0,0,5559.691145000001,0
8835,77,10,1,0,0,1,0,6018.175438,0
8836,61,12,0,1,0,0,1,6497.863463000001,0
8837,29,18,0,0,0,0,1,5537.702265999999,0
8838,84,3,0,0,1,0,1,5797.443843,0
8839,30,8,0,1,1,1,1,5050.700652,1
8840,41,14,0,0,1,1,1,5888.45156,0
8841,77,12,0,1,1,0,0,3862.289881,0
8842,28,11,0,1,0,0,0,4938.967049,0
8843,84,12,0,0,1,0,0,4637.682474,0
8844,77,7,1,0,1,1,0,6205.183353,0
8845,86,15,0,0,1,0,1,5629.088178,0
8846,63,10,0,1,1,0,0,4863.296507999999,0
8847,69,9,0,0,1,0,0,4599.967755,0
8848,67,15,0,1,1,0,1,4943.594438,0
8849,21,6,0,1,0,0,1,5989.347785,0
8850,48,11,0,0,1,1,1,5185.231247,0
8851,76,9,1,1,0,0,1,6235.6970329999995,0
8852,21,14,0,0,1,0,0,5868.5066719999995,0
8853,24,12,0,1,1,0,1,6335.435305,0
8854,77,11,0,1,0,0,1,6472.088412,0
8855,53,14,1,1,1,0,1,6761.913318999999,0
8856,34,11,0,0,0,0,1,6095.950269,0
8857,58,6,0,1,1,0,1,6751.757527,0
8858,33,8,0,0,1,1,0,5283.145343,0
8859,60,9,0,0,0,0,0,6215.161258,0
8860,56,14,0,0,0,0,0,5954.856404,0
8861,48,10,0,1,0,0,0,4303.028243,0
8862,62,12,0,0,0,0,0,5433.542284,0
8863,61,11,0,1,1,1,0,6206.176515,0
8864,37,12,0,0,1,0,0,5716.521753,0
8865,89,16,0,1,0,0,1,6254.922893,0
8866,68,15,1,0,1,0,1,5174.530815,1
8867,82,7,0,0,1,1,0,3701.191181,0
8868,41,13,0,0,1,0,1,5673.784205,0
