,Is_Techie,Has_Phone_Service,Has_Multiple_Lines,Has_Online_Backup,Has_Device_Protection,Has_Streaming_TV,Has_Streaming_Movies,Gender_Female,Gender_Male,Gender_Prefer not to answer,Contract_Term_Month-to-month,Contract_Term_One year,Contract_Term_Two Year,Internet_Service_Type_DSL,Internet_Service_Type_Fiber Optic,Internet_Service_Type_None,Payment_Method_Type_Bank Transfer(automatic),Payment_Method_Type_Credit Card (automatic),Payment_Method_Type_Electronic Check,Payment_Method_Type_Mailed Check,Churn,Population_Within_A_Mile,Children_Count,Age,Income,Outage_Seconds_Per_Week,Email_Sent_To_Customer_Count,Technical_Support_Contacted_Count,Yearly_Equip_Failure_Count,Tenure,Avg_Monthly_Charge,Avg_Bandwidth_GB_Usage_Per_Year,Timely_Response_Survey_Item,Timely_Fixes_Survey_Item,Timely_Replacements_Survey_Item,Reliability_Survey_Item,Options_Survey_Item,Respectful_Response_Survey_Item,Courteous_Exchange_Survey_Item,Evidence_Of_Active_Listening_Survey_Item
8640,0.0,0.0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,429,9.0,42.0,33186.785,8.999062,11,1,0,71.53607,129.3331,6835.3009999999995,3,4,4,2,3,4,2,3
8641,0.0,1.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,16194,2.0,76.0,34685.97,10.10035,16,1,0,47.62011,162.3097,4159.079000000001,3,4,4,4,2,3,4,4
8642,0.0,1.0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,590,0.0,42.0,47735.26,12.80462,13,0,1,58.65575,220.4293,5417.414000000001,6,6,5,2,4,4,5,4
8643,0.0,1.0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,49487,1.0,38.0,30216.55,18.78945,13,1,1,50.95377,254.9396,4953.44,4,4,4,5,3,5,5,4
8644,0.0,0.0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,30815,1.0,53.0,10759.62,13.776829999999999,12,0,1,41.884190000000004,243.2241,4054.14,5,4,3,6,4,6,5,3
8645,0.0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,19162,0.0,53.0,54540.21,14.46209,11,0,0,62.80581,137.9487,5340.456,2,3,4,3,3,3,3,3
8646,1.0,1.0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2468,0.0,77.0,25293.87,9.779639999999999,13,1,0,43.50607,231.3391,4023.12,4,3,4,4,3,2,4,5
8647,0.0,0.0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,6454,1.0,61.0,82302.01,12.524289999999999,8,0,0,47.291340000000005,215.4572,4276.02,3,3,3,3,3,2,4,4
8648,0.0,1.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,310,1.0,87.0,33186.785,13.98371,13,1,0,70.89862,215.6911,3382.4240000000004,3,3,4,2,6,2,2,2
8649,0.0,1.0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,454,10.0,54.0,22730.72,6.182557,9,0,1,36.19603,170.9029,5291.533,5,4,3,3,3,3,4,2
8650,0.0,1.0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,135,0.0,31.0,33186.785,9.531571000000001,12,2,1,57.51975,252.5171,5385.295,4,3,3,4,3,3,3,3
8651,1.0,1.0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1363,3.0,20.0,14817.47,6.846952000000001,7,2,0,69.4702,234.4562,6547.536999999999,4,4,4,4,3,3,4,4
8652,0.0,1.0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,178,3.0,69.0,2680.5,11.88229,11,1,0,71.8434,162.2096,6337.7609999999995,4,4,3,4,3,4,5,3
8653,0.0,0.0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,27,1.0,67.0,43140.04,4.207247,9,0,1,67.5746,208.0808,6026.666,4,5,3,4,3,4,5,3
8654,0.0,1.0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,44233,2.0,26.0,73725.59,13.286710000000001,8,3,0,45.39565,244.2491,4967.376,4,5,3,3,3,4,2,4
8655,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1171,1.0,76.0,27144.01,11.61791,16,1,0,48.45122,93.68988,3382.4240000000004,3,3,4,3,3,5,4,4
8656,0.0,1.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,11866,1.0,53.0,33186.785,39.96815,9,0,0,63.57829,214.3236,6092.611999999999,4,4,3,4,4,3,5,4
8657,0.0,1.0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2123,1.0,86.0,33186.785,12.61993,14,0,0,71.84893000000001,176.9626,6678.821,4,4,4,3,3,3,2,4
8658,0.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,31739,1.0,53.0,62420.93,7.566056,12,3,1,71.63571,146.4592,6686.415,2,2,2,4,4,3,4,4
8659,0.0,1.0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,33901,1.0,53.0,75451.72,9.867266,9,0,0,36.19603,251.9259,3382.4240000000004,2,3,3,3,4,3,2,3
8660,0.0,1.0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1051,0.0,77.0,25259.64,11.91847,7,3,0,56.21975,162.5386,4844.197,4,5,4,3,3,5,5,2
8661,0.0,1.0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,5491,3.0,68.0,33186.785,13.4986,14,0,0,46.634159999999994,183.4136,4271.126,4,4,4,3,4,4,4,4
8662,0.0,1.0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1903,0.0,26.0,61210.24,11.80357,15,3,0,45.48614,116.6021,4129.319,5,5,5,4,3,6,5,5
8663,0.0,1.0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,10815,0.0,75.0,61350.75,5.160330999999999,13,1,0,65.351,159.9218,5630.09,3,3,3,3,3,3,4,3
8664,0.0,1.0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1711,1.0,64.0,33186.785,13.773060000000001,12,2,0,69.67964,186.4178,6806.914000000001,2,2,4,6,3,5,5,4
8665,1.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,437,0.0,53.0,52838.06,13.46437,11,1,0,54.42916999999999,158.2859,4491.178,2,3,3,4,3,2,3,4
8666,0.0,0.0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,8920,3.0,67.0,24407.64,12.22472,10,0,0,67.91936,148.8191,6018.467,3,2,3,5,4,4,4,3
8667,0.0,1.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,3412,1.0,53.0,44054.39,9.739142,13,0,0,68.43831,172.7779,6130.4580000000005,1,2,2,2,6,1,3,2
8668,0.0,1.0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,173,3.0,59.0,58054.58,6.724553,8,2,0,69.22974,240.36,6260.191999999999,3,3,4,2,4,5,2,3
8669,0.0,1.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,660,10.0,53.0,50637.64,11.082139999999999,14,0,0,66.90749,245.2542,6916.235,2,2,2,6,2,3,4,4
8670,0.0,0.0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,15299,1.0,80.0,33186.785,10.788839999999999,11,2,0,36.19603,164.5872,4715.545999999999,5,4,4,4,3,3,4,4
8671,0.0,1.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,336,0.0,67.0,84647.54,12.13306,4,0,1,36.19603,105.6804,3382.4240000000004,5,6,4,3,5,6,3,6
8672,0.0,1.0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,24570,3.0,54.0,69911.65,14.257010000000001,16,0,0,71.33938,221.0804,6509.693,2,4,3,2,4,2,3,3
8673,0.0,1.0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,9768,1.0,40.0,36844.26,12.655,17,0,0,39.35678,194.7698,3850.5840000000003,3,3,3,2,5,3,5,3
8674,0.0,1.0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2137,0.0,77.0,25875.88,40.461729999999996,8,2,0,51.397009999999995,239.4417,5130.235,3,3,2,4,3,4,4,4
8675,0.0,1.0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,33015,0.0,80.0,90621.46,11.86313,11,0,0,60.47246,172.433,5181.08,5,4,4,2,6,5,4,4
8676,0.0,1.0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1551,1.0,30.0,33186.785,11.19962,14,1,1,49.11678,205.2342,4563.363,3,5,4,3,4,4,5,4
8677,1.0,1.0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2889,1.0,53.0,10149.33,14.915939999999999,12,0,0,49.91708,155.8461,3382.4240000000004,2,3,4,1,4,2,4,3
8678,0.0,1.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,7738,1.0,80.0,33186.785,13.39894,17,0,1,43.49892,164.795,4300.054,4,4,5,1,5,4,2,2
8679,0.0,1.0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,6380,4.0,88.0,27208.28,11.07698,12,1,0,60.416090000000004,228.5881,5495.764,3,3,5,4,3,5,1,3
8680,0.0,1.0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,214,1.0,53.0,33186.785,9.142627000000001,13,0,0,36.19603,254.9709,6699.369000000001,3,3,2,4,3,2,3,5
8681,0.0,1.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,60191,1.0,64.0,33186.785,12.83982,12,2,0,57.35881,161.5446,5233.2970000000005,2,3,3,4,3,4,3,3
8682,0.0,1.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,12390,4.0,33.0,43343.9,10.54669,11,2,1,51.72997,172.1922,4744.535,4,4,4,3,3,4,5,5
8683,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,5282,4.0,32.0,38645.12,10.19823,13,1,1,66.07094000000001,126.9013,3382.4240000000004,3,3,4,3,4,3,5,3
8684,0.0,1.0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,397,1.0,81.0,33186.785,11.38846,10,1,0,71.31658,235.14700000000002,6821.29,3,3,3,5,2,4,2,3
8685,0.0,1.0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,54,1.0,49.0,75040.63,11.40542,10,3,0,67.78527,204.2846,6139.348000000001,4,3,3,3,4,3,4,4
8686,0.0,1.0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,811,1.0,53.0,44282.56,8.356335000000001,9,0,0,59.1268,219.543,5338.376,3,4,4,3,4,2,4,3
8687,1.0,0.0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,5334,4.0,44.0,18033.08,6.775519999999999,7,1,0,49.71999,139.8796,4553.522,4,4,4,4,4,2,3,2
8688,0.0,1.0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1169,3.0,79.0,55474.57,10.70342,14,2,0,66.27257,195.0894,5766.227,3,3,4,3,3,3,3,2
8689,0.0,1.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,26759,1.0,42.0,28147.43,15.25322,13,0,0,56.78578,234.7052,5918.076999999999,4,4,3,3,3,4,3,2
8690,0.0,1.0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,5350,1.0,30.0,37631.87,8.716863,15,1,0,66.54637,152.1583,6256.189,2,3,2,4,3,2,5,4
8691,0.0,1.0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,9205,0.0,24.0,30834.89,14.631960000000001,17,1,0,70.61755,160.7609,3382.4240000000004,3,2,3,2,6,2,3,3
8692,0.0,1.0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,8577,3.0,57.0,14549.37,13.6985,14,0,0,51.98225,182.5252,4745.401,3,2,3,4,4,2,2,4
8693,0.0,1.0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,11897,3.0,53.0,33186.785,15.55096,11,0,0,68.18047,182.5095,6166.263000000001,4,4,4,2,4,3,4,4
8694,0.0,1.0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,27612,10.0,43.0,9043.82,40.07954,15,0,0,55.8392,173.5883,5722.757,2,3,2,3,4,2,3,4
8695,0.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,159,1.0,58.0,36569.31,9.146624000000001,13,1,0,50.77278,137.4427,4401.494000000001,4,5,5,3,4,4,4,4
8696,0.0,1.0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,7485,0.0,68.0,23962.0,10.70063,14,1,1,36.19603,127.5362,5662.201999999999,4,4,4,4,3,5,4,5
8697,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,488,4.0,74.0,7729.12,5.752279,16,2,1,55.922959999999996,125.8479,4626.563,5,5,4,4,3,4,4,3
8698,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,195,1.0,53.0,55132.91,10.28572,13,0,0,70.22381999999999,118.2029,6244.295,2,3,2,1,5,4,2,2
8699,0.0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,898,3.0,57.0,33186.785,11.66475,12,0,1,37.10779,134.3562,3281.7940000000003,3,3,3,3,5,3,3,4
8700,0.0,1.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,25928,3.0,53.0,10655.22,8.162873,18,1,0,71.85451,169.4021,6342.816,3,3,4,5,1,4,4,5
8701,0.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,813,1.0,53.0,33186.785,14.640720000000002,14,1,1,71.40033000000001,125.9522,3382.4240000000004,3,4,4,4,5,2,2,4
8702,0.0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,6298,1.0,48.0,37064.13,12.22059,18,3,0,48.14443,139.2711,4524.488,3,2,2,5,2,4,3,4
8703,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,17243,3.0,53.0,16959.6,10.75042,12,2,1,69.80263000000001,111.9604,5797.576999999999,3,4,3,3,4,4,3,4
8704,0.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,14025,3.0,42.0,53102.99,13.66739,9,1,1,36.19603,244.3757,5980.395,2,3,3,5,4,3,3,4
8705,0.0,1.0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,210,1.0,18.0,22871.51,15.01544,11,0,0,52.38257,191.7252,4791.6759999999995,4,4,3,3,3,2,2,3
8706,1.0,1.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,3080,0.0,45.0,33186.785,9.517905,13,0,1,55.49451,217.4729,5127.332,2,3,3,3,4,3,2,2
8707,0.0,1.0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,340,1.0,24.0,22328.75,6.450985,11,0,1,57.659490000000005,176.4319,3382.4240000000004,3,3,2,5,3,4,2,5
8708,0.0,1.0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,4112,4.0,68.0,46018.62,15.33791,15,2,0,70.50313,175.3323,6568.314,4,3,3,4,3,2,4,4
8709,1.0,1.0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,532,3.0,79.0,33186.785,6.612309,12,0,0,63.56932,222.4786,5866.269,4,5,3,3,4,4,4,5
8710,0.0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,353,1.0,20.0,4824.09,2.850044,3,1,2,48.20556,117.2723,4321.776,4,4,3,4,4,2,3,3
8711,0.0,1.0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,338,3.0,21.0,8716.7,8.535772999999999,12,3,0,50.69797,219.1849,4917.704000000001,3,2,2,4,4,3,4,3
8712,0.0,1.0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,95,1.0,53.0,57316.09,17.52115,11,0,0,66.00509,222.8948,6410.876,1,2,1,3,5,3,2,3
8713,0.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,4300,1.0,81.0,33186.785,9.266551,14,1,1,58.46541,148.9751,5104.379,3,2,3,3,1,3,3,4
8714,0.0,1.0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,34962,0.0,62.0,47589.97,10.47513,12,2,0,71.9039,222.0822,6944.851,3,3,3,2,3,4,4,5
8715,0.0,1.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1624,2.0,53.0,33186.785,12.60411,16,0,1,69.35321,150.8501,6553.156,3,3,3,5,2,3,3,3
8716,0.0,1.0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,24774,0.0,60.0,20746.61,7.318892,17,2,0,44.14411,216.4944,3990.636,3,3,3,4,4,2,3,2
8717,0.0,1.0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,69413,1.0,25.0,38884.17,11.81307,15,0,1,50.72837,222.0701,4791.332,5,5,5,4,3,5,4,3
8718,0.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,18391,1.0,78.0,33186.785,12.05074,12,1,0,66.19707,173.0932,5748.630999999999,4,5,4,4,3,4,3,4
8719,0.0,1.0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,841,1.0,35.0,23178.69,15.236139999999999,12,0,0,46.946670000000005,211.7375,4471.005,3,3,3,2,2,3,3,3
8720,0.0,1.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,448,1.0,58.0,46509.62,12.037930000000001,11,0,1,62.50486,181.2882,5510.771,3,4,5,3,4,3,3,2
8721,1.0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,9922,1.0,25.0,33186.785,7.3477429999999995,13,0,2,67.69816,117.596,5917.08,5,5,4,2,5,4,3,3
8722,0.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,788,0.0,53.0,33186.785,5.315564,15,2,1,59.94096999999999,123.3321,3382.4240000000004,3,3,2,4,5,2,4,2
8723,1.0,0.0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,13269,0.0,66.0,5523.47,36.6681,9,1,1,63.45694,200.4291,5792.098000000001,2,3,2,3,2,3,4,3
8724,0.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,13744,0.0,53.0,41900.38,11.872,8,1,0,62.838640000000005,131.1217,5499.616,4,3,3,4,3,4,3,4
8725,0.0,1.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,25266,1.0,53.0,33186.785,13.49585,10,1,0,36.19603,172.537,4893.438,3,4,4,2,4,4,2,4
8726,0.0,1.0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,4689,1.0,53.0,25206.38,7.720638,15,2,0,70.33975,162.983,6608.717,5,4,5,4,3,3,4,4
8727,0.0,1.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2068,5.0,28.0,36474.65,10.0649,11,0,1,36.19603,138.3706,5930.3009999999995,4,4,3,1,5,3,2,1
8728,0.0,1.0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1104,4.0,25.0,13487.36,11.33193,10,0,0,55.74501,176.3065,5600.15,4,5,5,5,2,4,4,4
8729,0.0,0.0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,32080,7.0,55.0,23171.12,14.027420000000001,13,0,0,71.12475,181.7366,6273.576999999999,2,3,4,2,5,3,3,4
8730,0.0,1.0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,35230,0.0,53.0,46348.16,9.551915,11,2,0,66.96136,245.5263,6469.579000000001,3,4,4,3,2,4,5,3
8731,0.0,1.0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1539,2.0,79.0,33186.785,8.602345,7,0,0,71.99373,223.6231,6877.221,4,4,4,4,4,4,5,5
8732,0.0,1.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,26094,3.0,24.0,65486.61,13.00928,11,2,1,60.98321,131.9243,5939.67,4,3,3,4,3,4,4,4
8733,0.0,1.0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,12705,1.0,18.0,29267.03,12.23851,12,0,1,60.50816999999999,175.3604,5474.791,4,2,5,6,3,3,4,6
8734,0.0,1.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,17,2.0,34.0,33186.785,11.7642,15,1,1,59.534569999999995,152.4393,5403.227,3,5,6,4,3,4,4,4
8735,0.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,40335,4.0,31.0,69199.04,8.18817,7,0,1,71.12849,114.5245,6103.615,4,4,5,4,4,4,4,5
8736,1.0,0.0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,3211,0.0,72.0,24592.08,8.656956,15,1,1,36.19603,228.9229,6028.793000000001,4,5,5,3,2,5,4,4
8737,0.0,1.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,34,6.0,56.0,8483.28,9.410527,10,0,0,60.77384,146.7083,5401.718000000001,3,3,3,4,3,5,4,4
8738,0.0,1.0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1232,10.0,53.0,21020.26,12.01366,11,0,0,64.38287,152.0984,5932.68,4,4,4,5,2,5,5,3
8739,0.0,1.0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,19092,2.0,53.0,49830.03,6.945317999999999,12,1,1,62.86571,266.3432,6315.895,3,4,4,2,6,4,4,5
8740,0.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,820,1.0,80.0,9743.36,11.84535,17,1,0,51.60705,162.2063,4446.380999999999,4,4,5,3,4,3,3,4
8741,0.0,1.0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,38597,2.0,62.0,39116.35,5.803393,8,1,1,62.4542,256.3729,5898.164000000001,5,4,3,5,4,4,3,4
8742,0.0,1.0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1082,2.0,18.0,33186.785,14.47841,9,2,0,60.21411,159.5763,5422.994000000001,2,2,4,4,4,2,3,3
8743,0.0,1.0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,237,1.0,79.0,74269.41,10.963339999999999,16,1,0,47.1766,138.8464,4528.255999999999,3,5,4,3,2,5,5,5
8744,0.0,1.0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1269,1.0,42.0,143641.2,33.64011,11,2,0,64.5472,285.305,6104.448,4,4,4,3,4,3,3,5
8745,0.0,1.0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,27017,2.0,41.0,40818.88,7.599372,8,1,1,51.920629999999996,162.2222,4662.417,2,3,3,2,5,2,4,3
8746,0.0,1.0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,6508,1.0,53.0,43464.06,8.209089,10,1,0,54.09544,243.1312,5158.502,4,3,4,3,4,3,3,4
8747,0.0,1.0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,15183,2.0,36.0,35713.37,13.68808,11,3,0,56.19138,184.8298,5533.878000000001,3,3,4,2,4,3,4,3
8748,1.0,0.0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,7008,1.0,31.0,50967.01,5.485629,14,0,0,57.98413000000001,175.0271,5688.321999999999,4,5,4,2,5,4,3,5
8749,0.0,1.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,36792,1.0,81.0,87775.72,14.243910000000001,17,2,0,62.604380000000006,147.5186,5716.118,4,5,5,4,5,3,4,4
8750,0.0,1.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,49694,1.0,53.0,42200.42,16.51078,11,4,2,36.19603,148.4443,4002.031,3,4,4,3,2,3,4,2
8751,0.0,0.0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,5817,1.0,64.0,33186.785,9.010942,10,1,1,62.717180000000006,243.7954,5772.058000000001,4,3,3,5,3,4,5,4
8752,0.0,1.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,73778,1.0,53.0,17271.98,13.842379999999999,15,0,0,47.4649,129.4665,4571.668,4,4,3,3,2,4,4,4
8753,0.0,1.0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,30784,0.0,83.0,55223.1,11.601189999999999,10,1,1,63.38783000000001,257.9391,6325.3640000000005,4,5,6,2,4,4,4,2
8754,1.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,3433,1.0,43.0,33186.785,11.46365,11,1,1,56.15391999999999,124.9989,4737.057,5,3,4,2,5,3,3,2
8755,0.0,1.0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2723,1.0,45.0,26449.68,39.016490000000005,14,2,2,62.134280000000004,297.3158,6368.714,4,3,4,6,3,4,2,4
8756,0.0,1.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,887,1.0,35.0,14865.17,8.108238,14,1,1,63.907959999999996,152.638,6037.704000000001,4,4,3,3,4,3,3,4
8757,0.0,1.0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,60476,8.0,40.0,35016.3,42.96738,12,0,0,62.75391,157.349,5743.678000000001,3,1,1,3,4,2,3,2
8758,1.0,1.0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,16062,1.0,42.0,83829.32,7.9103259999999995,9,0,0,64.25291,136.5036,6001.003000000001,5,4,3,4,2,4,4,3
8759,0.0,1.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,524,0.0,65.0,33186.785,14.04311,13,1,0,69.22651,142.1179,6317.45,4,5,3,4,3,5,4,4
8760,0.0,1.0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,31251,3.0,86.0,33186.785,4.388355000000001,12,0,1,36.28161,275.8874,3570.283,5,5,4,4,1,4,5,4
8761,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1730,1.0,56.0,51834.27,7.975528,11,1,0,46.38454,112.0878,3382.4240000000004,3,3,3,3,4,3,2,4
8762,0.0,1.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1455,1.0,48.0,24548.06,9.084047,10,0,0,36.19603,174.16400000000002,5577.592,4,3,3,2,4,3,2,4
