,Has_Port_Modem,Has_Multiple_Lines,Has_Online_Backup,Has_Streaming_TV,Has_Streaming_Movies,Churn,Area_Suburban,Area_Urban,Gender_Male,Gender_Prefer not to answer,Contract_Term_One year,Contract_Term_Two Year,Internet_Service_Type_Fiber Optic,Internet_Service_Type_None,Payment_Method_Type_Credit Card (automatic),Payment_Method_Type_Electronic Check,Payment_Method_Type_Mailed Check,Avg_Bandwidth_GB_Usage_Per_Year,Population_Within_A_Mile,Children_Count,Age,Income,Outage_Seconds_Per_Week,Email_Sent_To_Customer_Count,Technical_Support_Contacted_Count,Yearly_Equip_Failure_Count,Tenure,Avg_Monthly_Charge,Timely_Response_Survey_Item,Timely_Fixes_Survey_Item,Timely_Replacements_Survey_Item,Reliability_Survey_Item,Options_Survey_Item,Respectful_Response_Survey_Item,Courteous_Exchange_Survey_Item,Evidence_Of_Active_Listening_Survey_Item
8364,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,5644.6269999999995,5402,3.0,53.0,20215.1,7.638833999999999,8,2,0,63.59871999999999,117.54,5,5,6,6,2,5,3,5
8365,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,6000.121999999999,397,1.0,47.0,33186.785,9.037105,1,2,0,69.75643000000001,168.3579,4,3,4,2,5,3,4,4
8366,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3871.368,6833,0.0,54.0,78242.35,6.033873000000001,11,2,0,36.19603,181.2205,3,4,3,4,5,2,4,3
8367,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4951.561,9560,3.0,35.0,37955.41,6.049023,12,2,1,54.635909999999996,193.9925,2,3,3,3,4,3,1,2
8368,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5014.026,54,0.0,53.0,7203.02,10.50045,11,2,0,50.3835,164.5171,3,3,3,5,4,3,2,2
8369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4263.128,62,1.0,79.0,33186.785,13.259960000000001,17,4,0,36.19603,104.8989,4,4,3,4,4,4,4,3
8370,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,5943.036999999999,530,0.0,53.0,52286.02,14.377820000000002,16,1,0,66.2073,221.4543,3,4,3,5,3,4,2,3
8371,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,3382.4240000000004,46,3.0,65.0,33186.785,7.345675999999999,8,1,1,57.4079,209.8049,4,3,3,4,4,3,2,3
8372,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,4923.41,3899,4.0,53.0,28226.03,7.140801,11,2,0,55.422290000000004,170.007,4,4,4,4,2,4,3,5
8373,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,3893.31,123,4.0,61.0,12170.42,8.433303,11,1,0,40.96005,154.4737,4,3,3,5,5,3,4,3
8374,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5781.096,853,1.0,30.0,33186.785,8.791076,13,3,0,59.48183,162.9196,4,3,4,4,2,5,5,3
8375,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,6106.543000000001,360,8.0,53.0,17847.64,12.42566,13,1,2,36.19603,144.8891,6,5,4,2,7,4,4,4
8376,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,4443.925,32568,4.0,53.0,33186.785,10.25469,14,1,0,39.22782,201.2258,2,2,4,4,3,4,4,1
8377,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,4886.937,2226,1.0,57.0,79248.45,10.406939999999999,13,2,0,52.56715,238.8809,3,2,4,4,4,4,4,3
8378,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3938.094,214,3.0,53.0,11388.33,37.866929999999996,18,2,1,41.75833,220.2494,3,3,3,4,4,3,2,4
8379,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5092.941,2025,1.0,34.0,103098.0,13.56792,10,3,0,56.646919999999994,157.4126,3,3,2,4,5,2,1,4
8380,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6193.095,55652,2.0,83.0,43672.55,13.02138,13,0,2,70.01227,115.4307,4,3,4,3,4,4,5,3
8381,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6024.53,615,8.0,67.0,24088.27,10.381969999999999,11,0,0,69.24438,140.9756,2,3,2,4,4,4,3,4
8382,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,5994.956,294,0.0,53.0,10475.58,5.40362,7,5,1,71.32046,137.5449,3,2,3,3,5,3,2,4
8383,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5929.346,15201,1.0,53.0,32596.51,4.1991830000000006,12,1,0,36.19603,124.8273,3,4,4,3,4,3,4,3
8384,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4429.501,43801,0.0,43.0,33186.785,10.05455,11,0,0,48.50031,194.795,3,3,3,3,3,2,2,4
8385,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,4873.127,64,3.0,74.0,33186.785,9.016009,10,2,1,53.15277,218.3894,6,4,4,3,3,3,3,3
8386,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5407.054,181,1.0,53.0,25684.14,9.416433999999999,15,1,0,59.352090000000004,118.2921,2,2,2,4,3,4,4,3
8387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5156.064,60699,1.0,24.0,64277.43,8.096503,10,0,0,36.19603,94.44965,5,5,5,4,4,6,5,5
8388,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5706.022,10109,1.0,75.0,85614.86,9.074413,13,2,1,62.72855,105.6179,3,3,3,4,2,3,5,4
8389,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,4726.724,650,2.0,35.0,17300.45,6.121625,14,2,0,36.19603,79.82531,3,2,2,5,2,4,3,4
8390,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,6375.59,335,8.0,80.0,25324.77,11.82659,11,1,0,61.70044,240.1009,2,3,4,3,2,4,3,3
8391,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6426.705,63894,0.0,74.0,33186.785,12.37353,9,1,0,69.38376,152.7355,4,4,5,3,3,3,3,4
8392,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,3382.4240000000004,46904,0.0,33.0,33186.785,12.98047,13,0,0,45.91919,170.0858,4,4,4,2,3,3,3,3
8393,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,5999.084,2723,1.0,67.0,33186.785,4.7932690000000004,17,1,0,70.99616,113.4512,3,4,2,4,4,4,4,6
8394,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,3747.782,2649,1.0,53.0,33186.785,5.055723,9,2,0,38.92029,185.1581,2,3,3,4,3,3,4,2
8395,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,5777.144,5192,0.0,53.0,52543.98,4.084444,14,2,0,63.880280000000006,206.4649,4,3,5,2,3,3,4,3
8396,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,6692.363,2011,0.0,43.0,34471.13,9.133791,9,0,0,36.19603,234.2541,5,6,5,2,3,5,4,3
8397,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,6023.972,4522,5.0,25.0,39654.43,13.58196,19,1,1,36.19603,199.2432,5,4,5,1,5,2,4,4
8398,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5540.302,4941,0.0,89.0,24220.94,11.2974,11,0,0,64.33856,172.2755,3,4,3,2,6,2,3,5
8399,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5773.964,6823,0.0,65.0,33186.785,6.879713000000001,14,0,1,62.23314,151.0055,3,2,3,4,3,3,3,4
8400,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,5205.71,695,1.0,76.0,47254.65,8.588548,8,1,0,59.14986,170.2128,2,4,3,3,4,3,3,2
8401,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,6111.281,18015,1.0,58.0,24040.95,11.01615,10,0,0,71.7825,146.3662,3,3,2,4,4,4,3,3
8402,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3798.9570000000003,32259,1.0,72.0,72654.19,12.55649,12,3,0,43.93445,161.1147,4,3,4,3,4,4,2,2
8403,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,6296.62,472,1.0,28.0,33186.785,10.43111,17,3,0,68.97498,160.2536,4,4,3,3,3,3,4,3
8404,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4235.170999999999,861,1.0,52.0,10892.54,8.75047,10,0,1,43.69919,126.8976,2,2,1,3,5,3,3,4
8405,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,4431.684,872,1.0,53.0,22554.89,2.838532,13,1,0,50.76631,163.0692,2,4,2,5,2,5,5,3
8406,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,3668.333,3050,4.0,53.0,33186.785,7.1185789999999995,14,0,0,36.98095,218.0963,2,2,3,2,4,1,2,3
8407,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,5015.195,279,2.0,38.0,57108.11,10.686169999999999,12,0,1,54.8376,162.105,2,3,4,3,4,2,1,2
8408,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,3382.4240000000004,8774,1.0,30.0,2468.7,7.90924,14,2,0,64.08859,148.4124,4,4,3,3,4,4,3,3
8409,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,4043.335,913,1.0,22.0,17563.31,9.581881,17,0,0,36.19603,123.2127,2,3,3,5,3,3,5,5
8410,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,3382.4240000000004,1104,6.0,27.0,33186.785,7.214189999999999,14,0,0,48.04306,222.8887,5,5,5,3,2,4,4,4
8411,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,5510.855,17334,1.0,53.0,31962.04,10.67216,9,2,1,60.166740000000004,219.1899,4,5,4,3,5,4,4,5
8412,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5738.897,11237,1.0,85.0,146600.8,13.46103,12,1,1,64.15463000000001,134.9536,4,4,5,3,5,4,3,2
8413,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4059.808,581,1.0,84.0,9275.55,9.258425,11,1,2,41.72598,137.4082,2,2,2,5,3,2,3,2
8414,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,5123.028,2775,0.0,31.0,19683.44,9.626513000000001,13,3,0,53.86603,241.9485,3,3,4,2,5,3,1,4
8415,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,5514.499,5185,2.0,82.0,18679.11,7.015361,16,0,0,63.960330000000006,162.9002,4,3,3,3,3,3,4,3
8416,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5567.463000000001,1010,3.0,87.0,5043.14,7.375319,17,2,0,58.34548,153.111,4,4,3,3,3,3,2,5
8417,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,5277.178000000001,27044,3.0,75.0,33186.785,17.47705,8,0,0,36.19603,191.7714,2,1,3,4,4,1,2,3
8418,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6602.811,32013,0.0,53.0,46656.47,14.44196,8,1,0,70.59181,164.5314,3,3,3,4,5,2,2,3
8419,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,4798.899,188,2.0,19.0,13240.53,8.357889,12,0,0,55.62538000000001,81.41518,3,2,4,5,1,5,4,4
8420,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,4972.337,220,1.0,77.0,33186.785,6.205589,13,0,0,54.06613,241.8872,3,4,4,4,5,3,3,5
8421,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3382.4240000000004,3814,3.0,80.0,14009.63,9.999421,12,0,0,60.98195,182.0667,4,4,5,3,3,5,4,4
8422,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,4644.934,3353,1.0,70.0,52171.43,10.19214,14,1,0,51.53345,219.2473,4,3,4,5,2,4,4,3
8423,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,5666.607,35317,0.0,33.0,32076.79,5.879942,10,1,0,64.48611,170.3373,3,4,4,2,6,3,2,4
8424,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6238.374,464,2.0,54.0,33186.785,7.370676,14,0,1,65.63056,131.6121,5,4,4,5,3,6,4,5
8425,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,5129.54,2240,3.0,23.0,33186.785,10.82953,10,2,0,51.53674,172.6252,2,2,3,4,3,5,3,2
8426,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,4409.527,41,4.0,53.0,5026.38,12.53961,15,0,1,48.763090000000005,130.293,3,3,2,4,1,3,3,4
8427,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,6849.085,4204,2.0,41.0,23024.38,11.17029,10,0,0,71.02583,219.4249,6,5,4,2,3,3,4,4
8428,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,4185.015,15326,1.0,55.0,93186.26,7.973058999999999,10,2,1,47.52483,117.1259,3,3,3,4,3,3,4,3
8429,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6273.278,3216,4.0,59.0,33186.785,8.496865,17,1,0,36.19603,114.4231,4,3,4,3,5,3,3,3
8430,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,5836.607,6172,4.0,80.0,53563.03,13.01885,9,1,0,63.37764,263.3359,4,4,5,4,3,4,4,4
8431,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,5986.22,1706,0.0,84.0,33186.785,14.74305,13,1,0,69.36684,167.4274,3,3,4,4,3,5,5,4
8432,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,3382.4240000000004,657,1.0,60.0,17595.42,9.563326,12,0,0,64.91577,188.2452,4,3,3,5,4,4,3,4
8433,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5350.106,10586,7.0,24.0,6695.49,11.09158,7,1,0,36.19603,157.6,4,4,5,4,3,2,4,3
8434,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5598.579000000001,136,4.0,61.0,34411.1,13.72644,13,2,1,65.25348000000001,138.3766,4,4,4,5,3,4,3,4
8435,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5961.811,105,2.0,68.0,25568.0,11.23795,5,1,0,60.80126,197.3351,4,5,5,3,4,4,4,3
8436,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,5697.929,27476,2.0,49.0,73309.86,11.70486,14,2,0,55.75196999999999,236.2846,4,4,4,4,5,5,4,6
8437,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,5396.2390000000005,591,1.0,71.0,25190.07,15.895420000000001,8,1,2,61.23692,182.3397,4,3,3,3,3,4,4,4
8438,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,4390.888,25752,1.0,32.0,22117.1,5.678134,12,3,0,42.93116,189.3829,3,2,3,1,5,2,4,2
8439,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,5912.297,1349,0.0,58.0,24526.83,8.178296000000001,9,1,0,64.76289,242.6942,4,4,4,5,2,3,4,5
8440,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5602.326,9298,1.0,35.0,52337.71,13.997639999999999,10,0,0,63.70616,182.2043,5,4,3,6,3,4,6,5
8441,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,5598.395,24494,1.0,53.0,80309.69,11.492230000000001,11,0,1,66.74044,111.8524,3,4,3,3,3,4,5,2
8442,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,4732.92,44300,1.0,53.0,89970.37,12.265239999999999,9,1,1,43.69814,235.9783,5,5,3,4,2,5,5,4
8443,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5045.585,2098,1.0,19.0,36574.47,11.6448,19,1,0,55.89461,194.2359,3,4,4,3,3,4,3,3
8444,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5827.64,7281,0.0,53.0,31894.71,6.771861,16,1,1,61.2082,183.4274,4,4,4,3,5,5,4,4
8445,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5714.326999999999,22929,2.0,53.0,27472.28,5.2016599999999995,10,0,0,67.75126999999999,123.8035,3,2,3,4,3,3,4,3
8446,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5739.42,52,1.0,50.0,39651.69,13.44108,12,2,0,67.11199,161.5317,4,5,2,4,4,3,3,3
8447,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5121.505999999999,6079,1.0,77.0,4489.66,10.85362,15,1,0,55.187459999999994,146.4678,2,2,5,1,4,3,2,3
8448,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,6916.34,785,7.0,56.0,42789.24,8.553778999999999,15,2,1,71.97435,164.6134,4,4,3,3,3,5,3,5
8449,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,4168.12,312,2.0,53.0,23279.78,8.446902,15,0,1,41.67396,285.7161,2,2,2,4,3,4,1,4
8450,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,6438.459,179,1.0,53.0,33186.785,8.981909,11,1,0,68.55339000000001,141.2542,3,4,4,3,5,4,2,5
8451,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,5397.393,12954,1.0,68.0,35741.44,9.095514999999999,11,0,0,61.130959999999995,151.4531,3,3,2,5,3,3,3,3
8452,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3382.4240000000004,880,1.0,53.0,32502.96,10.446019999999999,12,1,2,68.41538,117.8533,5,5,5,4,2,5,3,4
8453,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,6347.935,7780,4.0,37.0,26887.33,14.218910000000001,9,0,0,66.23131,290.8602,3,5,4,3,5,3,2,3
8454,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,5487.954000000001,29,1.0,53.0,53640.47,9.598564999999999,13,2,0,59.64391,216.6411,4,4,3,3,3,4,2,3
8455,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,6579.181,984,8.0,53.0,94258.71,14.730260000000001,9,2,0,67.39064,256.565,3,3,3,3,4,2,2,3
8456,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5884.793000000001,913,3.0,88.0,33186.785,6.322075,11,2,1,70.17135999999999,135.9008,2,2,2,5,4,2,3,2
8457,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,5837.201,963,1.0,53.0,164529.0,12.10414,15,2,0,62.994530000000005,243.39,4,4,3,3,4,5,4,5
8458,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,5322.616999999999,395,1.0,25.0,43088.83,10.65145,12,1,1,56.260369999999995,242.585,4,3,4,2,4,3,4,2
8459,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4320.023,1106,2.0,68.0,14038.55,15.80156,12,0,0,46.66033,104.8497,5,6,5,2,6,6,3,4
8460,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6083.905,174,1.0,83.0,33186.785,10.48113,11,0,0,36.19603,185.0341,3,2,2,4,4,5,3,2
8461,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3382.4240000000004,12531,1.0,62.0,6759.91,13.06045,11,2,1,68.45528,237.8888,3,4,4,4,4,3,1,4
8462,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,6617.854,3300,3.0,20.0,33186.785,16.09647,12,1,0,65.05265,234.5525,4,6,4,3,3,4,3,4
8463,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6048.807,4776,1.0,23.0,33186.785,11.00377,10,2,1,64.48111999999999,150.0085,4,3,4,4,3,4,4,5
8464,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3382.4240000000004,4206,2.0,76.0,114044.9,11.072519999999999,11,0,0,69.45823,118.6538,2,3,3,5,2,2,2,4
8465,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,6127.778,2357,2.0,53.0,22716.52,12.92146,9,0,1,71.24754,140.254,4,4,3,2,4,2,5,5
8466,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,6310.736,22294,1.0,53.0,52797.42,17.010720000000003,6,0,0,62.69829,266.9761,4,5,3,5,4,5,2,5
8467,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3296.618,44759,0.0,53.0,17260.93,10.30555,12,0,1,38.58318,147.3308,5,4,4,3,5,4,3,4
8468,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,5861.983,924,2.0,77.0,33186.785,3.881882,17,2,0,62.71436,152.9197,5,6,5,5,4,5,5,4
8469,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,6171.48,706,0.0,56.0,33186.785,9.276011,15,0,1,70.63479,170.4439,3,3,2,5,2,5,5,3
8470,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,5434.194,1397,6.0,22.0,33186.785,13.101410000000001,16,1,0,60.047169999999994,147.0283,3,5,4,3,2,3,4,5
8471,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,4932.43,1416,1.0,53.0,23355.34,13.60227,14,0,0,52.9247,127.0297,4,4,4,2,3,3,4,5
8472,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,6519.121,1427,6.0,53.0,52413.54,9.169089,15,0,0,36.19603,186.8322,4,3,3,4,3,4,3,4
8473,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,5026.753,35573,1.0,61.0,33186.785,11.40429,12,1,0,53.39442,219.9292,4,4,4,2,4,5,4,3
8474,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5351.473000000001,45688,0.0,53.0,43216.69,2.0712080000000004,16,1,0,61.36646999999999,194.4653,4,2,3,4,4,3,4,4
8475,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,6491.869000000001,28,5.0,85.0,24029.52,5.403449,12,0,0,71.80608000000001,220.9089,4,5,5,4,3,5,4,3
8476,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4727.495,74,7.0,33.0,33186.785,6.733347,16,0,0,50.404920000000004,161.5557,3,4,4,4,3,4,4,2
8477,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,5849.951,17808,1.0,49.0,8692.66,9.396561,14,3,0,67.60425,116.1272,4,4,3,3,5,4,5,3
8478,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5394.816999999999,29,1.0,61.0,29727.21,9.338104,6,0,0,60.42738000000001,163.2446,2,2,2,4,1,3,3,3
8479,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,6840.191,10727,1.0,72.0,33186.785,37.22441,13,3,0,71.99132,251.9705,4,4,3,5,3,5,4,5
8480,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5218.124,19283,4.0,53.0,33186.785,17.084979999999998,13,2,1,52.26662,185.5582,4,4,3,4,3,3,4,4
8481,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,6206.566999999999,1537,0.0,53.0,65640.28,12.54491,14,0,0,63.813930000000006,221.3854,2,3,3,3,4,3,3,4
8482,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,4984.621,166,4.0,77.0,33567.58,8.014649,11,0,0,50.440940000000005,182.6196,4,4,4,2,2,4,5,4
8483,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3715.869,36414,1.0,53.0,20832.66,4.509632,16,0,2,37.04844,128.6436,3,4,2,5,4,2,3,4
8484,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,5398.89,4646,4.0,53.0,20631.55,5.908047,7,1,0,60.263490000000004,171.96599999999998,3,1,3,4,2,4,3,3
8485,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5803.869000000001,1430,1.0,88.0,55933.65,11.409460000000001,6,2,0,66.10035,216.4493,5,5,5,3,3,4,5,5
8486,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3382.4240000000004,584,1.0,42.0,32929.09,11.46851,13,0,1,46.03183,120.3442,3,3,2,4,4,4,3,3
8487,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,4732.156,593,5.0,44.0,16465.85,7.884192,13,2,0,53.24575,151.1667,5,3,3,4,3,5,3,4
8488,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3382.4240000000004,1134,0.0,25.0,33186.785,14.56579,17,0,1,61.35418000000001,139.3164,5,4,5,5,2,4,5,2
8489,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,5648.298000000001,738,4.0,53.0,33186.785,8.092825999999999,12,1,0,59.60556999999999,127.45299999999999,4,5,4,2,5,4,2,3
8490,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,5299.289000000001,2662,10.0,43.0,107341.5,2.1910689999999997,12,0,0,56.34451,152.5648,6,5,5,5,2,5,5,5
8491,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,5450.904,417,3.0,51.0,10770.7,9.592144000000001,6,0,3,61.74695,182.4505,4,4,4,3,3,5,4,4
8492,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,6458.177,0,3.0,53.0,25747.86,10.78423,13,0,0,71.99418,191.2793,3,3,3,3,4,3,4,6
8493,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,5779.477,6543,2.0,53.0,4978.33,9.929632000000002,9,1,0,61.84543000000001,189.5275,4,3,4,3,3,4,4,4
8494,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4471.648,12695,3.0,84.0,30407.3,12.57822,17,0,0,45.346740000000004,185.0144,2,2,3,3,2,3,5,4
8495,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6087.219,19419,1.0,75.0,99132.61,9.77407,10,0,0,70.99524,203.1442,3,2,2,3,4,3,1,4
8496,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6163.633000000001,4924,0.0,89.0,5435.86,9.163155999999999,13,0,0,66.89948000000001,185.7659,4,4,2,5,4,4,4,3
8497,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4608.5070000000005,35643,0.0,37.0,20406.36,7.940707000000001,10,0,0,51.58987,194.0607,4,4,4,4,3,3,3,4
8498,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,4472.041,30196,0.0,61.0,108956.8,8.800073,10,1,1,43.40615,201.5749,2,2,2,4,4,3,2,3
8499,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,4810.281,48,3.0,35.0,33186.785,41.50589,7,0,0,53.91114,178.0092,2,2,2,5,1,4,4,4
8500,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,3382.4240000000004,1803,1.0,34.0,17175.88,8.686174000000001,15,0,2,44.14809,242.3102,4,4,5,4,5,4,5,4
8501,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,4738.397,2956,1.0,88.0,27192.54,14.62945,15,1,0,49.22149,153.0911,2,3,2,5,3,4,4,4
8502,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5048.66,77342,1.0,82.0,54381.23,10.45398,13,0,0,52.60487,186.0579,3,1,3,3,4,2,2,2
